Titulo,autores,link,ano,sessao
O ENDIVIDAMENTO EXTERNO E O AJUSTE FINANCEIRO - PATRIMONIAL DA GRANDE EMPRESA INDUSTRIAL NOS ANOS NOVENTA NA ECONOMIA BRASILEIRA,THIAGO RABELO PEREIRA,https://www.sep.org.br/mostrar.php?url=5/919-o-endividamento-externo-e-o-ajuste-financeiro-patrimonial-da-grande-empresa-industrial-nos-anos-noventa-na-economia-brasileira.pdf,2000,
PRINCÍPIOS E REGRAS EM FINANÇAS PÚBLICAS: A PROPOSTA DA LEI DE RESPONSABILIDADE FISCAL DO BRASIL,"MARTUS ANTONIO RODRIGUES TAVARES,ÁLVARO MANOEL,JOSÉ ROBERTO RODRIGUES; AFONSOSELENE PERES PERES NUNES",https://www.sep.org.br/mostrar.php?url=5/920-principios-e-regras-em-financas-publicas-a-proposta-da-lei-de-responsabilidade-fiscal-do-brasil.pdf,2000,
O QUE É DESENVOLVIMENTO SUSTENTÁVEL? DEFINIÇÃO DA SUSTENTABILIDADE PARA COMUNIDADES RURAIS CARENTES ATRAVÉS DO PLANEJAMENTO PARTICIPATIVO,SUELY SALGUEIRO CHACON,https://www.sep.org.br/mostrar.php?url=5/921-o-que-e-desenvolvimento-sustentavel-definicao-da-sustentabilidade-para-comunidades-rurais-carentes-atraves-do-planejamento-participativo.pdf,2000,
DA ECONOMIA COLONIAL AMAZÔNICA À CRISE DA BORRACHA,SINEDEI DE MOURA PEREIRA,https://www.sep.org.br/mostrar.php?url=5/922-da-economia-colonial-amazonica-a-crise-da-borracha.pdf,2000,
OBSERVAÇÕES SOBRE A ECONOMIA INSTITUCIONAL: HÁ POSSIBILIDADE DE CONVERGÊNCIA ENTRE O VELHO E O NOVO INSTITUCIONALISMO?,SEBASTIÃO NETO RIBEIRO GUEDES,https://www.sep.org.br/mostrar.php?url=5/923-observacoes-sobre-a-economia-institucional-ha-possibilidade-de-convergencia-entre-o-velho-e-o-novo-institucionalismo.pdf,2000,
A ECONOMIA POLÍTICA DA PRIVATIZAÇÃO: EXPERIÊNCIAS NACIONAIS,RUTH HELENA DWECK,https://www.sep.org.br/mostrar.php?url=5/924-a-economia-politica-da-privatizacao-experiencias-nacionais.pdf,2000,
INTERNACIONALIZAÇÃO: A NOVA FACE DA DEPENDÊNCIA,RUBENS R. SAWAYA,https://www.sep.org.br/mostrar.php?url=5/925-internacionalizacao-a-nova-face-da-dependencia.pdf,2000,
A PROTEÇÃO SOCIAL NO PRIMEIRO QUARTEL DO SÉCULO XXI: BRINCANDO COM CENÁRIOS,ROSA MARIA MARQUES; ÁQUILAS MENDES,https://www.sep.org.br/mostrar.php?url=5/926-a-protecao-social-no-primeiro-quartel-do-seculo-xxi-brincando-com-cenarios.pdf,2000,
A RENDA DO ESCRAVO NO QUADRO DA ACUMULAÇÃO MERCANTIL COLONIAL,ROBERTO SMITH,https://www.sep.org.br/mostrar.php?url=5/927-a-renda-do-escravo-no-quadro-da-acumulacao-mercantil-colonial.pdf,2000,
INTERPRETAÇÕES SOBRE A GLOBALIZAÇÃO E A LÓGICA ATUAL DO CAPITAL: UMA RESENHA TEÓRICO-CRÍTICA,RICARDO CARLOS GASPAR,https://www.sep.org.br/mostrar.php?url=5/928-interpretacoes-sobre-a-globalizacao-e-a-logica-atual-do-capital-uma-resenha-teorico-critica.pdf,2000,
"EXPERIÊNCIAS DE CLUSTERS EM SETORES DE ALTA TECNOLOGIA: O CASO DA REGIÃO DE CAMPINAS, SÃO PAULO",RENATO GARCIA,https://www.sep.org.br/mostrar.php?url=5/929-experiencias-de-clusters-em-setores-de-alta-tecnologia-o-caso-da-regiao-de-campinas-sao-paulo.pdf,2000,
OMC E A RODADA DO MILÊNIO: A ECONOMIA POLÍTICA DO FRACASSO,REINALDO GONÇALVES,https://www.sep.org.br/mostrar.php?url=5/930-omc-e-a-rodada-do-milenio-a-economia-politica-do-fracasso.pdf,2000,
SOBRE O CONCEITO DE MAIS-VALIA EXTRA EM MARX,REINALDO CARCANHOLO,https://www.sep.org.br/mostrar.php?url=5/931-sobre-o-conceito-de-mais-valia-extra-em-marx.pdf,2000,
EVOLUÇÃO DA OFERTA E DO PREÇO DOS REMÉDIOS NO BRASIL,"MARCIA REGINA GABARDO DA CAMARA, MARCELO SUEHIRO YOKOTA; FLAVIA MONARIN",https://www.sep.org.br/mostrar.php?url=5/932-evolucao-da-oferta-e-do-preco-dos-remedios-no-brasil.pdf,2000,
OLIVER WILLIAMSON AND THE RHETORICAL CONSTRUCTION OF THE TRANSACTION COSTS ECONOMICS,RAMÓN GARCÍA FERNÁNDEZ; HUÁSCAR FIALHO PESSALI,https://www.sep.org.br/mostrar.php?url=5/933-oliver-williamson-and-the-rhetorical-construction-of-the-transaction-costs-economics.pdf,2000,
"PROGRESSO TECNOLÓGICO, TERMOS DE TROCA E DESENVOLVIMENTO DESIGUAL UMA ANÁLISE A PARTIR DE UM MODELO PÓS-KEYNESIANO DE CRESCIMENTO A DOIS SETORES",JOSÉ LUÍS OREIRO,https://www.sep.org.br/mostrar.php?url=5/934-progresso-tecnologico-termos-de-troca-e-desenvolvimento-desigual-uma-analise-a-partir-de-um-modelo-pos-keynesiano-de-crescimento-a-dois-setores.pdf,2000,
EFEITOS SETORIAIS DIFERENCIADOS DA POLÍTICA MONETÁRIA NO BRASIL ENTRE 1990 E 1999,"PICHAI CHUMVICHITRA,EDINALDO TEBALDI; ROGÉRIO PINHEIRO SILVEIRA",https://www.sep.org.br/mostrar.php?url=5/935-efeitos-setoriais-diferenciados-da-politica-monetaria-no-brasil-entre-1990-e-1999.pdf,2000,
REGULAMENTAÇÕES SOBRE O TEMPO DE TRABALHO: AS «35 HORAS» NA FRANÇA E COMENTÁRIOS SOBRE A SITUAÇÃO BRASILEIRA,PAULO SÉRGIO FRACALANZA,https://www.sep.org.br/mostrar.php?url=5/936-regulamentacoes-sobre-o-tempo-de-trabalho-as-35-horas-na-franca-e-comentarios-sobre-a-situacao-brasileira.pdf,2000,
A QUESTÃO METODOLÓGICA NA DISCUSSÃO SOBRE A CENTRALIDADE DO TRABALHO.,PAULO NAKATANI,https://www.sep.org.br/mostrar.php?url=5/937-a-questao-metodologica-na-discussao-sobre-a-centralidade-do-trabalho.pdf,2000,
CONDIÇÕES DE MORADIA E COMPROMETIMENTO DA RENDA FAMILIAR COM HABITAÇÃO E TRANSPORTE NA REGIÃO METROPOLITANA DE PORTO ALEGRE,OTILIA BEATRIZ KROEFF CARRION; MARIA CONCEIÇÃO BARLETTA SCUSSEL,https://www.sep.org.br/mostrar.php?url=5/938-condicoes-de-moradia-e-comprometimento-da-renda-familiar-com-habitacao-e-transporte-na-regiao-metropolitana-de-porto-alegre.pdf,2000,
ESTRATÉGIAS DE CRESCIMENTO E DE DIVERSIFICAÇÃO PRODUTIVA DAS GRANDES EMPRESAS MUNDIAIS DE ALIMENTOS,ORLANDO MARTINELLI JÚNIOR,https://www.sep.org.br/mostrar.php?url=5/939-estrategias-de-crescimento-e-de-diversificacao-produtiva-das-grandes-empresas-mundiais-de-alimentos.pdf,2000,
"METAS INFLACIONÁRIAS, FRAGILIDADE FINANCEIRA E CICLO DE NEGÓCIOS: UMA ABORDAGEM PÓS-KEYNESIANA",JOSÉ LUIS OREIRO; ROGÉRIO SOBREIRA,https://www.sep.org.br/mostrar.php?url=5/940-metas-inflacionarias-fragilidade-financeira-e-ciclo-de-negocios-uma-abordagem-pos-keynesiana.pdf,2000,
"O PAPEL DO ESTADO NO FINANCIAMENTO DO INVESTIMENTO NOS PAÍSES EM DESENVOLVIMENTO, EM UM CONTEXTO LIBERALIZAÇÃO E INTEGRAÇÃO DOS MERCADOS FINANCEIROS",NILTON C. M. DE ARAÚJO,https://www.sep.org.br/mostrar.php?url=5/941-o-papel-do-estado-no-financiamento-do-investimento-nos-paises-em-desenvolvimento-em-um-contexto-liberalizacao-e-integracao-dos-mercados-financeiros.pdf,2000,
GLOBALIZAÇÃO E BLOCOS REGIONAIS: CONSIDERAÇÕES TEÓRICAS E CONCLUSÕES SOBRE A INSERÇÃO BRASILEIRA NO NOVO CENÁRIO INTERNACIONAL,MARIA DE LOURDES ROLLEMBERG MOLLO; ADRIANA M. AMADO,https://www.sep.org.br/mostrar.php?url=5/942-globalizacao-e-blocos-regionais-consideracoes-teoricas-e-conclusoes-sobre-a-insercao-brasileira-no-novo-cenario-internacional.pdf,2000,
"AS CARACTERÍSTICAS SETORIAIS E A DISTRIBUIÇÃO ESPACIAL DA INDÚSTRIA PAULISTA NA DÉCADA DE NOVENTA: DESCONCENTRAÇÃO, DESINDUSTRIALIZAÇÃO OU CONCENTRAÇÃO?",MIGUEL MATTEO; JORGE R. B. TAPIA,https://www.sep.org.br/mostrar.php?url=5/943-as-caracteristicas-setoriais-e-a-distribuicao-espacial-da-industria-paulista-na-decada-de-noventa-desconcentracao-desindustrializacao-ou-concentracao.pdf,2000,
REGIONAL INTEGRATION: REFLECTIONS ON THE MERCOSUR EXPERIMENT,MARIA LUIZA FALCÃO SILVA; JOAQUIM PINTO DE ANDRADE,https://www.sep.org.br/mostrar.php?url=5/944-regional-integration-reflections-on-the-mercosur-experiment.pdf,2000,
"POLÍTICAS PÚBLICAS DE EDUCAÇÃO PROFISSIONAL E EMPREGO: OS (DES) ENCONTROS ENTRE ESTADO, EDUCAÇÃO PROFISSIONAL E MERCADO DE TRABALHO",MARIA ISABEL DE ARAÚJO FURTADO,https://www.sep.org.br/mostrar.php?url=5/945-politicas-publicas-de-educacao-profissional-e-emprego-os-des-encontros-entre-estado-educacao-profissional-e-mercado-de-trabalho.pdf,2000,
INVESTIMENTO DIRETO EXTERNO SETORIAL NO BRASIL : UMA QUALIFICAÇÃO DAS ATIVIDADES TECNOLÓGICAS,LILIANE CORDEIRO BARROSO; MARIA CRISTINA PEREIRA DE MELO,https://www.sep.org.br/mostrar.php?url=5/946-investimento-direto-externo-setorial-no-brasil-uma-qualificacao-das-atividades-tecnologicas.pdf,2000,
ECONOMIA & DIALÉTICA: MOMENTO REAL E MOMENTO IDEAL,MARIA ANGÉLICA BORGES,https://www.sep.org.br/mostrar.php?url=5/947-economia-and-dialetica-momento-real-e-momento-ideal.pdf,2000,
A DINÂMICA FINANCEIRA INTERNACIONAL E A TENDÊNCIA À DOLARIZAÇÃO DAS ECONOMIAS LATINO-AMERICANAS,MARCOS ANTONIO MACEDO CINTRA,https://www.sep.org.br/mostrar.php?url=5/948-a-dinamica-financeira-internacional-e-a-tendencia-a-dolarizacao-das-economias-latino-americanas.pdf,2000,
A INSERÇÃO PRECÁRIA DO JOVEM NO MERCADO DE TRABALHO BRASILEIRO,MARCELO JOSE MOREIRA; NIEMEYER ALMEIDA FILHO,https://www.sep.org.br/mostrar.php?url=5/949-a-insercao-precaria-do-jovem-no-mercado-de-trabalho-brasileiro.pdf,2000,
LIBERALIZAÇÃO E FRAGILIDADE FINANCEIRAS: A VULNERABILIDADE COMO RESTRIÇÃO AO CRESCIMENTO,MARCELO DIAS CARCANHOLO,https://www.sep.org.br/mostrar.php?url=5/950-liberalizacao-e-fragilidade-financeiras-a-vulnerabilidade-como-restricao-ao-crescimento.pdf,2000,
DESREGULAMENTAÇÃO E ABERTURA FINANCEIRAS: REPERCUSSÕES SOBRE A AUTONOMIA DE POLÍTICA ECONÔMICA E AS CRISES CAMBIAIS,MARCELO DIAS CARCANHOLO,https://www.sep.org.br/mostrar.php?url=5/951-desregulamentacao-e-abertura-financeiras-repercussoes-sobre-a-autonomia-de-politica-economica-e-as-crises-cambiais.pdf,2000,
RACIONALIZAÇÃO DOS GASTOS PÚBLICOS,CARLOS ANTONIO LUQUE,https://www.sep.org.br/mostrar.php?url=5/952-racionalizacao-dos-gastos-publicos.pdf,2000,
CONFLITO E COOPERAÇÃO NAS RELAÇÕES ECONÔMICAS DO BRASIL E ARGENTINA,LUIZ CARLOS DELORME PRADO,https://www.sep.org.br/mostrar.php?url=5/953-conflito-e-cooperacao-nas-relacoes-economicas-do-brasil-e-argentina.pdf,2000,
AJUSTE PATRIMONIAL E PADRÃO DE RENTABILIDADE DOS BANCOS PRIVADOS NO BRASIL DURANTE O PLANO REAL,"LUIZ FERNANDO RODRIGUES DE PAULA,ANTONIO JOSÉ ALVES JÚNIOR; MARIA BEATRIZ LEME MARQUES",https://www.sep.org.br/mostrar.php?url=5/954-ajuste-patrimonial-e-padrao-de-rentabilidade-dos-bancos-privados-no-brasil-durante-o-plano-real.pdf,2000,
A ATUALIDADE DE KARL POLANYI PARA A RECONSTRUÇÃO DO PENSAMENTO ECONÔMICO,ARMANDO DE MELO LISBOA,https://www.sep.org.br/mostrar.php?url=5/955-a-atualidade-de-karl-polanyi-para-a-reconstrucao-do-pensamento-economico.pdf,2000,
INCONSISTÊNCIA DE POLÍTICAS ECONÔMICAS OU FRAGILIDADE FINANCEIRA? VISÕES ALTERNATIVAS DE ATAQUE ESPECULATIVO,ANTONIO LUIS LICHA,https://www.sep.org.br/mostrar.php?url=5/956-inconsistencia-de-politicas-economicas-ou-fragilidade-financeira-visoes-alternativas-de-ataque-especulativo.pdf,2000,
"ASSALARIAMENTO: CONCEITOS, DIMENSÃO E PISTAS PARA ENTENDER A CRISE",LIANA CARLEIAL,https://www.sep.org.br/mostrar.php?url=5/957-assalariamento-conceitos-dimensao-e-pistas-para-entender-a-crise.pdf,2000,
CAPITAL SOCIAL E ECONOMIA: ANTECEDENTES E PERSPECTIVAS,LEONARDO M. MONASTERIO,https://www.sep.org.br/mostrar.php?url=5/958-capital-social-e-economia-antecedentes-e-perspectivas.pdf,2000,
"GRUPOS DE INTERESSE, REGIMES POLÍTICOS E CRESCIMENTO ECONÔMICO NO BRASIL (1970-1995): ALGUMA EVIDÊNCIA EMPÍRICA",LEONARDO M. MONASTERIO; CLÁUDIO DJISSEY SHIKIDA,https://www.sep.org.br/mostrar.php?url=5/959-grupos-de-interesse-regimes-politicos-e-crescimento-economico-no-brasil-1970-1995-alguma-evidencia-empirica.pdf,2000,
NOTAS SOBRE A CARACTERÍSTICA E O PERFIL DO FLUXO RECENTE DE INVESTIMENTOS DIRETOS ESTRANGEIROS NA ECONOMIA BRASILEIRA,ANTÔNIO CORRÊA DE LACERDA,https://www.sep.org.br/mostrar.php?url=5/960-notas-sobre-a-caracteristica-e-o-perfil-do-fluxo-recente-de-investimentos-diretos-estrangeiros-na-economia-brasileira.pdf,2000,
EX PROPRIO SINU CAPITAL FICTÍCIO EM MARX E O CAPITALISMO CONTEMPORÂNEO,JOSÉ RUBENS DAMAS GARLIPP,https://www.sep.org.br/mostrar.php?url=5/961-ex-proprio-sinu-capital-ficticio-em-marx-e-o-capitalismo-contemporaneo.pdf,2000,
LIMITES DO SISTEMA PÚBLICO DE EMPREGO NO BRASIL FRENTE À DESESTRUTURAÇÃO DE SEU MERCADO DE TRABALHO E O VIÉS TARDIO E IMITATIVO DOS PRINCIPAIS PROGRAMAS,JOSÉ CELSO CARDOSO JR,https://www.sep.org.br/mostrar.php?url=5/962-limites-do-sistema-publico-de-emprego-no-brasil-frente-a-desestruturacao-de-seu-mercado-de-trabalho-e-o-vies-tardio-e-imitativo-dos-principais-programas.pdf,2000,
MAIS ALÉM DA GUERRA FISCAL: POLÍTICAS INDUSTRIAIS DESCENTRALIZADAS NO CASO BRASILEIRO,JORGE BRITTO; JOSÉ EDUARDO CASSIOLATTO,https://www.sep.org.br/mostrar.php?url=5/963-mais-alem-da-guerra-fiscal-politicas-industriais-descentralizadas-no-caso-brasileiro.pdf,2000,
ELEMENTOS ESTRUTURAIS E MECANISMOS DE OPERAÇÃO DAS REDES DE FIRMAS: UMA DISCUSSÃO METODOLÓGICA,JORGE BRITTO,https://www.sep.org.br/mostrar.php?url=5/964-elementos-estruturais-e-mecanismos-de-operacao-das-redes-de-firmas-uma-discussao-metodologica.pdf,2000,
TEORIA E EVIDÊNCIAS DO REGIME DE METAS MONETÁRIAS: ALGUMAS OBSERVAÇÕES CRÍTICAS PRELIMINARES,JOÃO SICSÚ,https://www.sep.org.br/mostrar.php?url=5/965-teoria-e-evidencias-do-regime-de-metas-monetarias-algumas-observacoes-criticas-preliminares.pdf,2000,
POR QUÊ O DINHEIRO É UM PROBLEMA PARA A ECONOMIA NEOCLÁSSICA  UMA INTERPRETAÇÃO A PARTIR DE MARX,JOÃO MACHADO BORGES NETO,https://www.sep.org.br/mostrar.php?url=5/966-por-que-o-dinheiro-e-um-problema-para-a-economia-neoclassica-uma-interpretacao-a-partir-de-marx.pdf,2000,
RESTRIÇÕES EXTERNAS E DESENVOLVIMENTO ECONÔMICO NO BRASIL: O ETERNO RETORNO,JOÃO ILDEBRANDO BOCCHI,https://www.sep.org.br/mostrar.php?url=5/967-restricoes-externas-e-desenvolvimento-economico-no-brasil-o-eterno-retorno.pdf,2000,
BRASIL E ÁSIA: PADRÕES DE DESENVOLVIMENTO E CRISE,JOÃO FELIPPE CURY MARINHO MATHIAS,https://www.sep.org.br/mostrar.php?url=5/968-brasil-e-asia-padroes-de-desenvolvimento-e-crise.pdf,2000,
EVOLUÇÃO DA RENDA E POBREZA NA GRANDE SÃO PAULO NOS ANOS 90: EVIDÊNCIAS EMPÍRICAS E OUTROS SUBSÍDIOS PARA FORMULAÇÃO DE POLÍTICAS DE COMBATE À INDIGÊNCIA,PAULO DE MARTINO JANNUZZI,https://www.sep.org.br/mostrar.php?url=5/969-evolucao-da-renda-e-pobreza-na-grande-sao-paulo-nos-anos-90-evidencias-empiricas-e-outros-subsidios-para-formulacao-de-politicas-de-combate-a-indigencia.pdf,2000,
SISTEMA COOPERATIVISTA DOS ASSENTADOS DO MST: DILEMAS E AVANÇOS POR UMA PRODUÇÃO COLETIVA,IDALETO MALVEZZI AUED; MARLENE GRADE,https://www.sep.org.br/mostrar.php?url=5/970-sistema-cooperativista-dos-assentados-do-mst-dilemas-e-avancos-por-uma-producao-coletiva.pdf,2000,
ORIGENS E PERTINÊNCIA DA MATEMATIZAÇÃO DA TEORIA ECONÔMICA,IARA VIGO DE LIMA,https://www.sep.org.br/mostrar.php?url=5/971-origens-e-pertinencia-da-matematizacao-da-teoria-economica.pdf,2000,
REORGANIZAÇÃO DA PRODUÇÃO E TERRITÓRIO: AVANÇOS E LIMITES DE UMA ABORDAGEM NEOSCHUMPETERIANA,HUMBERTO E. P. MARTINS,https://www.sep.org.br/mostrar.php?url=5/972-reorganizacao-da-producao-e-territorio-avancos-e-limites-de-uma-abordagem-neoschumpeteriana.pdf,2000,
TRABALHO E POLÍTICA: LOCKE E O DISCURSO ECONÔMICO,HUGO E. A. DA GAMA CERQUEIRA,https://www.sep.org.br/mostrar.php?url=5/973-trabalho-e-politica-locke-e-o-discurso-economico.pdf,2000,
"REGULAÇÃO LOCAL E DESENVOLVIMENTO: PROBLEMÁTICA, ESCOPO E POSSIBILIDADES",HOYÊDO NUNES LINS,https://www.sep.org.br/mostrar.php?url=5/974-regulacao-local-e-desenvolvimento-problematica-escopo-e-possibilidades.pdf,2000,
O FEMININO NAS MANUFATURAS BRASILEIRAS,HILDETE PEREIRA DE MELO,https://www.sep.org.br/mostrar.php?url=5/975-o-feminino-nas-manufaturas-brasileiras.pdf,2000,
LIBERALIZAÇÃO COMERCIAL E PRODUTIVIDADE NA INDÚSTRIA DE TRANSFORMAÇÃO BRASILEIRA,ÁLVARO BARRANTES HIDALGO,https://www.sep.org.br/mostrar.php?url=5/976-liberalizacao-comercial-e-produtividade-na-industria-de-transformacao-brasileira.pdf,2000,
"PREÇO DE PRODUÇÃO, POSIÇÃO DE LONGO PRAZO E REGULAÇÃO : AS IMPLICAÇÕES EM TERMOS DE DINÂMICA MACROECONÔMICA.",ALAIN HERSCOVICI,https://www.sep.org.br/mostrar.php?url=5/977-preco-de-producao-posicao-de-longo-prazo-e-regulacao-as-implicacoes-em-termos-de-dinamica-macroeconomica.pdf,2000,
POBREZA NOS ANOS 90: OS EFEITOS DA ESTABILIZAÇÃO,DARCILENE CLÁUDIO GOMES; HENRIQUE DANTAS NEDER,https://www.sep.org.br/mostrar.php?url=5/978-pobreza-nos-anos-90-os-efeitos-da-estabilizacao.pdf,2000,
A MEDIÇÃO DO GRAU DE INDEPENDÊNCIA DO BANCO CENTRAL: UMA REFLEXÃO SOBRE SUAS FRAGILIDADES,HELDER FERREIRA DE MENDONÇA,https://www.sep.org.br/mostrar.php?url=5/979-a-medicao-do-grau-de-independencia-do-banco-central-uma-reflexao-sobre-suas-fragilidades.pdf,2000,
"A ECONOMIA POLÍTICA DOS PREÇOS DE ALIMENTOS, INSTABILIDADE ECONÔMICA E REGULAÇÃO",GUILHERME DA COSTA DELGADO; EBENÉZER PEREIRA COUTO,https://www.sep.org.br/mostrar.php?url=5/980-a-economia-politica-dos-precos-de-alimentos-instabilidade-economica-e-regulacao.pdf,2000,
FUNDAMENTOS TEÓRICOS DA ANÁLISE MARXISTA DO SISTEMA MONETÁRIO INTERNACIONAL,CLAUS M.GERMER,https://www.sep.org.br/mostrar.php?url=5/981-fundamentos-teoricos-da-analise-marxista-do-sistema-monetario-internacional.pdf,2000,
"DINHEIRO, CRÉDITO, CAPITAL FINANCEIRO E CAPITAL FICTÍCIO UM ESTUDO DA NATUREZA DAS FINANÇAS CAPITALISTAS EM MARX",GENTIL CORAZZA,https://www.sep.org.br/mostrar.php?url=5/982-dinheiro-credito-capital-financeiro-e-capital-ficticio-um-estudo-da-natureza-das-financas-capitalistas-em-marx.pdf,2000,
O VALOR COMO ABSTRAÇÃO: IMPLICAÇÕES,CESARE GIUSEPPE GALVAN,https://www.sep.org.br/mostrar.php?url=5/983-o-valor-como-abstracao-implicacoes.pdf,2000,
SOMA DAS POUPANÇAS DETERMINA O INVESTIMENTO?,FRANKLIN SERRANO,https://www.sep.org.br/mostrar.php?url=5/984-soma-das-poupancas-determina-o-investimento.pdf,2000,
"POLÍTICAS PÚBLICAS E DINÂMICA AGRÁRIA NA AMAZÔNIA: DOS INCENTIVOS FISCAIS AO FNO, UM CAPÍTULO DE HISTÓRIA ECONÔMICA CONTEMPORÂNEA",FRANCISCO DE ASSIS COSTA,https://www.sep.org.br/mostrar.php?url=5/985-politicas-publicas-e-dinamica-agraria-na-amazonia-dos-incentivos-fiscais-ao-fno-um-capitulo-de-historia-economica-contemporanea.pdf,2000,
O PAPEL DO ECONOMISTA: NOTA SOBRE A VISÃO DE KEYNES,FRANCISCO ANUATTI NETO,https://www.sep.org.br/mostrar.php?url=5/986-o-papel-do-economista-nota-sobre-a-visao-de-keynes.pdf,2000,
DESIGUALDADE DE RENDIMENTOS NO MERCADO DE TRABALHO: COEFICIENTE DE GINI APLICADO À RAIS,FLÁVIO BENEVETT FLIGENSPAN; ANDERSON LUÍS SCHNEIDER,https://www.sep.org.br/mostrar.php?url=5/987-desigualdade-de-rendimentos-no-mercado-de-trabalho-coeficiente-de-gini-aplicado-a-rais.pdf,2000,
REESTRUTURAÇÃO PRODUTIVA E MUDANÇAS NAS RELAÇÕES DE TRABALHO E EMPREGO NO BRASIL E O CASO DA SIDERURGIA,CÂNDIDO GUERRA FERREIRA; JOSÉ ARTUR DOS SANTOS FERREIRA,https://www.sep.org.br/mostrar.php?url=5/988-reestruturacao-produtiva-e-mudancas-nas-relacoes-de-trabalho-e-emprego-no-brasil-e-o-caso-da-siderurgia.pdf,2000,
"CAOS, INCERTEZA E TEORIA PÓS-KEYNESIANA",FERNANDO FERRARI FILHO; JORGE PAULO DE ARAÚJO,https://www.sep.org.br/mostrar.php?url=5/989-caos-incerteza-e-teoria-pos-keynesiana.pdf,2000,
ORIGEM DO CAPITAL BANCÁRIO NO BRASIL: O CASO RUBI,FERNANDO NOGUEIRA DA COSTA,https://www.sep.org.br/mostrar.php?url=5/990-origem-do-capital-bancario-no-brasil-o-caso-rubi.pdf,2000,
ANÁLISE DE ALGUNS ELEMENTOS EXPLICATIVOS DA TRAJETÓRIA DO NÍVEL DE EMPREGO NAS ECONOMIAS CAPITALISTAS DESENVOLVIDAS DESDE O PÓS-GUERRA ATÉ OS DIAS ATUAIS,FERNANDO AUGUSTO MANSOR DE MATTOS,https://www.sep.org.br/mostrar.php?url=5/991-analise-de-alguns-elementos-explicativos-da-trajetoria-do-nivel-de-emprego-nas-economias-capitalistas-desenvolvidas-desde-o-pos-guerra-ate-os-dias-atuais.pdf,2000,
"OS VIKINGS DE CRISTO. FIRMAS, CASAS SENHORIAIS E ESTADO NA ECONOMIA DA EXPANSÃO ULTRAMARINA PORTUGUESA (1415-1550)",FABIO SÁ EARP,https://www.sep.org.br/mostrar.php?url=5/992-os-vikings-de-cristo-firmas-casas-senhoriais-e-estado-na-economia-da-expansao-ultramarina-portuguesa-1415-1550.pdf,2000,
KEYNES E KALECKI: CONVERGÊNCIAS SOBRE AS TEORIAS DO INVESTIMENTO E DA DISTRIBUIÇÃO DA RENDA,FABIANO ABRANCHES S. DALTO; LUIZ ALBERTO ESTEVES,https://www.sep.org.br/mostrar.php?url=5/993-keynes-e-kalecki-convergencias-sobre-as-teorias-do-investimento-e-da-distribuicao-da-renda.pdf,2000,
POLÍTICA E ECONOMIA NO FEDERALISMO DO GOVERNO GEISEL,FABIANA DA CUNHA SADDI,https://www.sep.org.br/mostrar.php?url=5/994-politica-e-economia-no-federalismo-do-governo-geisel.pdf,2000,
ECONOMIA E AUTOPOIESE,LUIZ AUGUSTO ESTRELLA FARIA,https://www.sep.org.br/mostrar.php?url=5/995-economia-e-autopoiese.pdf,2000,
DESENVOLVIMENTO INDUSTRIAL E CONCENTRAÇÃO ESPACIAL: UMA BREVE DISCUSSÃO SOBRE A SITUAÇÃO RECENTE DO ESTADO DO PARANÁ,ENIO JOSÉ VERRI; NEIO L. PEREZ GUALDA,https://www.sep.org.br/mostrar.php?url=5/996-desenvolvimento-industrial-e-concentracao-espacial-uma-breve-discussao-sobre-a-situacao-recente-do-estado-do-parana.pdf,2000,
DESVENTURAS FILOSÓFICAS NA CIÊNCIA ECONÔMICA (NATURALIZAÇÃO DA SOCIEDADE DO CAPITAL E RELATIVISMO ONTOLÓGICO),"MÁRIO DUAYER,JOÃO LEONARDO MEDEIROS; JUAN PABLO PAINCEIRA",https://www.sep.org.br/mostrar.php?url=5/997-desventuras-filosoficas-na-ciencia-economica-naturalizacao-da-sociedade-do-capital-e-relativismo-ontologico.pdf,2000,
A POTENCIALIDADE DA CONTRIBUIÇÃO DAS REDES DE PEQUENAS EMPRESAS PARA O DESENVOLVIMENTO LOCAL,MARIA CAROLINA A. F. DE SOUZA; MARISA DOS REIS A. BOTELHO,https://www.sep.org.br/mostrar.php?url=5/998-a-potencialidade-da-contribuicao-das-redes-de-pequenas-empresas-para-o-desenvolvimento-local.pdf,2000,
"TEORIA ECONÔMICA, EMPRESÁRIOS E METAMORFOSES NA EMPRESA INDUSTRIAL","JOÃO ANTÔNIO DE PAULA,HUGO E. A. DA GAMA CERQUEIRA; EDUARDO DA MOTTA; ALBUQUERQUE",https://www.sep.org.br/mostrar.php?url=5/999-teoria-economica-empresarios-e-metamorfoses-na-empresa-industrial.pdf,2000,
EL DESAFÍO CRÍTICO A LOS ECONOMISTAS ORTODOXOS.,CLAUDIO KATZ,https://www.sep.org.br/mostrar.php?url=6/839-el-desafio-critico-a-los-economistas-ortodoxos.pdf,2001,
REFLEXIONES SOBRE LA TEORÍA DEL VALOR Y DE LA CRISIS ECONÓMICA CAPITALISTA DESDE UNA PERSPECTIVA CRÍTICA,DIEGO GUERRERO,https://www.sep.org.br/mostrar.php?url=6/840-reflexiones-sobre-la-teoria-del-valor-y-de-la-crisis-economica-capitalista-desde-una-perspectiva-critica.pdf,2001,
